path,label,intent,speaker,split,phrase_id,variant_id,transcript,slot,slot_value,duration_sec
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s81_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s81,val,v3,clean,Create a reminder to drink water,task,drink water,2.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s81_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s81,val,v3,noisy,Create a reminder to drink water,task,drink water,2.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s82_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s82,val,v1,clean,Reminder drink water,task,drink water,1.900
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s82_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s82,val,v1,noisy,Reminder drink water,task,drink water,1.900
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s82_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s82,val,v2,clean,Remind me to drink water,task,drink water,1.540
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s82_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s82,val,v2,noisy,Remind me to drink water,task,drink water,1.540
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s82_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s82,val,v3,clean,Create a reminder to drink water,task,drink water,2.060
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s82_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s82,val,v3,noisy,Create a reminder to drink water,task,drink water,2.060
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s83_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s83,val,v1,clean,Reminder drink water,task,drink water,2.400
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s83_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s83,val,v1,noisy,Reminder drink water,task,drink water,2.400
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s83_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s83,val,v2,clean,Remind me to drink water,task,drink water,2.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s83_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s83,val,v2,noisy,Remind me to drink water,task,drink water,2.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s83_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s83,val,v3,clean,Create a reminder to drink water,task,drink water,2.440
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s83_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s83,val,v3,noisy,Create a reminder to drink water,task,drink water,2.440
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s84_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s84,val,v1,clean,Reminder drink water,task,drink water,1.500
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s84_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s84,val,v1,noisy,Reminder drink water,task,drink water,1.500
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s84_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s84,val,v2,clean,Remind me to drink water,task,drink water,1.700
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s84_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s84,val,v2,noisy,Remind me to drink water,task,drink water,1.700
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s84_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s84,val,v3,clean,Create a reminder to drink water,task,drink water,3.180
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s84_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s84,val,v3,noisy,Create a reminder to drink water,task,drink water,3.180
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s85_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s85,val,v1,clean,Reminder drink water,task,drink water,1.980
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s85_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s85,val,v1,noisy,Reminder drink water,task,drink water,1.980
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s85_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s85,val,v2,clean,Remind me to drink water,task,drink water,2.460
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s85_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s85,val,v2,noisy,Remind me to drink water,task,drink water,2.460
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s85_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s85,val,v3,clean,Create a reminder to drink water,task,drink water,3.140
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s85_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s85,val,v3,noisy,Create a reminder to drink water,task,drink water,3.140
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s86_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s86,val,v1,clean,Reminder drink water,task,drink water,1.680
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s86_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s86,val,v1,noisy,Reminder drink water,task,drink water,1.680
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s86_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s86,val,v2,clean,Remind me to drink water,task,drink water,2.040
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s86_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s86,val,v2,noisy,Remind me to drink water,task,drink water,2.040
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s86_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s86,val,v3,clean,Create a reminder to drink water,task,drink water,2.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s86_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s86,val,v3,noisy,Create a reminder to drink water,task,drink water,2.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s87_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s87,val,v1,clean,Reminder drink water,task,drink water,1.820
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s87_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s87,val,v1,noisy,Reminder drink water,task,drink water,1.820
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s87_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s87,val,v2,clean,Remind me to drink water,task,drink water,1.820
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s87_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s87,val,v2,noisy,Remind me to drink water,task,drink water,1.820
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s87_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s87,val,v3,clean,Create a reminder to drink water,task,drink water,2.780
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s87_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s87,val,v3,noisy,Create a reminder to drink water,task,drink water,2.780
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s88_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s88,val,v1,clean,Reminder drink water,task,drink water,1.760
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s88_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s88,val,v1,noisy,Reminder drink water,task,drink water,1.760
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s88_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s88,val,v2,clean,Remind me to drink water,task,drink water,1.600
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s88_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s88,val,v2,noisy,Remind me to drink water,task,drink water,1.600
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s88_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s88,val,v3,clean,Create a reminder to drink water,task,drink water,2.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s88_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s88,val,v3,noisy,Create a reminder to drink water,task,drink water,2.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s89_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s89,val,v1,clean,Reminder drink water,task,drink water,1.460
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s89_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s89,val,v1,noisy,Reminder drink water,task,drink water,1.460
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s89_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s89,val,v2,clean,Remind me to drink water,task,drink water,1.300
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s89_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s89,val,v2,noisy,Remind me to drink water,task,drink water,1.300
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s89_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s89,val,v3,clean,Create a reminder to drink water,task,drink water,1.820
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s89_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s89,val,v3,noisy,Create a reminder to drink water,task,drink water,1.820
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s8_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s8,train,v1,clean,Reminder drink water,task,drink water,1.840
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s8_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s8,train,v1,noisy,Reminder drink water,task,drink water,1.840
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s8_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s8,train,v2,clean,Remind me to drink water,task,drink water,2.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s8_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s8,train,v2,noisy,Remind me to drink water,task,drink water,2.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s8_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s8,train,v3,clean,Create a reminder to drink water,task,drink water,2.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s8_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s8,train,v3,noisy,Create a reminder to drink water,task,drink water,2.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s90_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s90,val,v2,clean,Remind me to drink water,task,drink water,1.400
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s90_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s90,val,v2,noisy,Remind me to drink water,task,drink water,1.400
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s90_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s90,val,v3,clean,Create a reminder to drink water,task,drink water,1.480
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s90_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s90,val,v3,noisy,Create a reminder to drink water,task,drink water,1.480
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s91_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s91,test,v1,clean,Reminder drink water,task,drink water,1.760
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s91_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s91,test,v1,noisy,Reminder drink water,task,drink water,1.760
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s91_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s91,test,v2,clean,Remind me to drink water,task,drink water,1.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s91_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s91,test,v2,noisy,Remind me to drink water,task,drink water,1.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s91_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s91,test,v3,clean,Create a reminder to drink water,task,drink water,2.320
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s91_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s91,test,v3,noisy,Create a reminder to drink water,task,drink water,2.320
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s92_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s92,test,v1,clean,Reminder drink water,task,drink water,1.760
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s92_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s92,test,v1,noisy,Reminder drink water,task,drink water,1.760
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s92_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s92,test,v2,clean,Remind me to drink water,task,drink water,1.640
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s92_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s92,test,v2,noisy,Remind me to drink water,task,drink water,1.640
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s92_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s92,test,v3,clean,Create a reminder to drink water,task,drink water,2.280
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s92_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s92,test,v3,noisy,Create a reminder to drink water,task,drink water,2.280
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s93_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s93,test,v1,clean,Reminder drink water,task,drink water,1.840
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s93_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s93,test,v1,noisy,Reminder drink water,task,drink water,1.840
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s93_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s93,test,v2,clean,Remind me to drink water,task,drink water,2.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s93_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s93,test,v2,noisy,Remind me to drink water,task,drink water,2.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s93_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s93,test,v3,clean,Create a reminder to drink water,task,drink water,2.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s93_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s93,test,v3,noisy,Create a reminder to drink water,task,drink water,2.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s94_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s94,test,v1,clean,Reminder drink water,task,drink water,1.960
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s94_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s94,test,v1,noisy,Reminder drink water,task,drink water,1.960
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s94_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s94,test,v2,clean,Remind me to drink water,task,drink water,1.840
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s94_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s94,test,v2,noisy,Remind me to drink water,task,drink water,1.840
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s94_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s94,test,v3,clean,Create a reminder to drink water,task,drink water,2.800
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s94_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s94,test,v3,noisy,Create a reminder to drink water,task,drink water,2.800
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s95_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s95,test,v1,clean,Reminder drink water,task,drink water,1.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s95_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s95,test,v1,noisy,Reminder drink water,task,drink water,1.720
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s95_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s95,test,v2,clean,Remind me to drink water,task,drink water,2.040
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s95_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s95,test,v2,noisy,Remind me to drink water,task,drink water,2.040
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s95_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s95,test,v3,clean,Create a reminder to drink water,task,drink water,3.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s95_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s95,test,v3,noisy,Create a reminder to drink water,task,drink water,3.000
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s96_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s96,test,v1,clean,Reminder drink water,task,drink water,1.660
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s96_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s96,test,v1,noisy,Reminder drink water,task,drink water,1.660
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s96_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s96,test,v2,clean,Remind me to drink water,task,drink water,1.780
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s96_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s96,test,v2,noisy,Remind me to drink water,task,drink water,1.780
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s96_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s96,test,v3,clean,Create a reminder to drink water,task,drink water,2.300
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s96_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s96,test,v3,noisy,Create a reminder to drink water,task,drink water,2.300
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s97_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s97,test,v1,clean,Reminder drink water,task,drink water,1.780
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s97_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s97,test,v1,noisy,Reminder drink water,task,drink water,1.780
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s97_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s97,test,v2,clean,Remind me to drink water,task,drink water,1.740
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s97_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s97,test,v2,noisy,Remind me to drink water,task,drink water,1.740
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s97_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s97,test,v3,clean,Create a reminder to drink water,task,drink water,2.260
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s97_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s97,test,v3,noisy,Create a reminder to drink water,task,drink water,2.260
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s98_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s98,test,v1,clean,Reminder drink water,task,drink water,2.440
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s98_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s98,test,v1,noisy,Reminder drink water,task,drink water,2.440
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s98_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s98,test,v2,clean,Remind me to drink water,task,drink water,2.280
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s98_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s98,test,v2,noisy,Remind me to drink water,task,drink water,2.280
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s98_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s98,test,v3,clean,Create a reminder to drink water,task,drink water,3.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s98_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s98,test,v3,noisy,Create a reminder to drink water,task,drink water,3.560
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s99_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s99,test,v1,clean,Reminder drink water,task,drink water,1.580
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s99_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s99,test,v1,noisy,Reminder drink water,task,drink water,1.580
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s99_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s99,test,v2,clean,Remind me to drink water,task,drink water,1.660
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s99_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s99,test,v2,noisy,Remind me to drink water,task,drink water,1.660
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s99_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s99,test,v3,clean,Create a reminder to drink water,task,drink water,2.140
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s99_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s99,test,v3,noisy,Create a reminder to drink water,task,drink water,2.140
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s9_v1_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s9,train,v1,clean,Reminder drink water,task,drink water,2.040
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s9_v1_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s9,train,v1,noisy,Reminder drink water,task,drink water,2.040
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s9_v2_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s9,train,v2,clean,Remind me to drink water,task,drink water,1.680
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s9_v2_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s9,train,v2,noisy,Remind me to drink water,task,drink water,1.680
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s9_v3_clean.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s9,train,v3,clean,Create a reminder to drink water,task,drink water,2.440
CREATE_REMINDER_DRINK_WATER/CREATE_REMINDER_DRINK_WATER_s9_v3_noisy.wav,CREATE_REMINDER_DRINK_WATER,CREATE_REMINDER,s9,train,v3,noisy,Create a reminder to drink water,task,drink water,2.440
CREATE_REMINDER_STUDY/CREATE_REMINDER_STUDY_s100_v1_clean.wav,CREATE_REMINDER_STUDY,CREATE_REMINDER,s100,test,v1,clean,Reminder study,task,study,1.220
CREATE_REMINDER_STUDY/CREATE_REMINDER_STUDY_s100_v1_noisy.wav,CREATE_REMINDER_STUDY,CREATE_REMINDER,s100,test,v1,noisy,Reminder study,task,study,1.220
